,newsurl,newsrule
229,https://www.dailymail.co.uk/news/article-8639937/New-home-construction-surged-23-July-growing-faster-four-years.html,"^.*\/news\/[0-9a-z-]{12,}\/"
230,https://www.dailymail.co.uk/news/article-8639937/New-home-construction-surged-23-July-growing-faster-four-years.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
231,https://www.dailymail.co.uk/news/article-8639937/New-home-construction-surged-23-July-growing-faster-four-years.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
184,https://www.dailymail.co.uk/news/article-8639981/Flint-business-group-settle-lawsuit-boys-handcuffing.html,"^.*\/news\/[0-9a-z-]{12,}\/"
185,https://www.dailymail.co.uk/news/article-8639981/Flint-business-group-settle-lawsuit-boys-handcuffing.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
186,https://www.dailymail.co.uk/news/article-8639981/Flint-business-group-settle-lawsuit-boys-handcuffing.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
102,https://www.dailymail.co.uk/news/article-8640051/New-Cuba-Gooding-Jr-accuser-claims-actor-raped-2013.html,"^.*\/news\/[0-9a-z-]{12,}\/"
103,https://www.dailymail.co.uk/news/article-8640051/New-Cuba-Gooding-Jr-accuser-claims-actor-raped-2013.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
104,https://www.dailymail.co.uk/news/article-8640051/New-Cuba-Gooding-Jr-accuser-claims-actor-raped-2013.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
182,https://www.dailymail.co.uk/news/article-8640067/Family-girl-12-drowned-river-Scotland-slam-disgusting-people-filmed-incident.html,"^.*\/news\/[0-9a-z-]{12,}\/"
183,https://www.dailymail.co.uk/news/article-8640067/Family-girl-12-drowned-river-Scotland-slam-disgusting-people-filmed-incident.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
21,https://www.dailymail.co.uk/news/article-8640083/Golden-State-Killer-74-arrives-court-face-victims-start-sentencing-hearing.html,"^.*\/news\/[0-9a-z-]{12,}\/"
22,https://www.dailymail.co.uk/news/article-8640083/Golden-State-Killer-74-arrives-court-face-victims-start-sentencing-hearing.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
23,https://www.dailymail.co.uk/news/article-8640083/Golden-State-Killer-74-arrives-court-face-victims-start-sentencing-hearing.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
137,https://www.dailymail.co.uk/news/article-8640129/Roger-Stone-abandons-appeal-against-felony-convictions-lying-Congress-Trump-commuted.html,"^.*\/news\/[0-9a-z-]{12,}\/"
138,https://www.dailymail.co.uk/news/article-8640129/Roger-Stone-abandons-appeal-against-felony-convictions-lying-Congress-Trump-commuted.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
139,https://www.dailymail.co.uk/news/article-8640129/Roger-Stone-abandons-appeal-against-felony-convictions-lying-Congress-Trump-commuted.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
77,https://www.dailymail.co.uk/news/article-8640147/Crooked-incompetent-Trump-lays-horrible-governor-Andrew-Cuomo-Dem-convention.html,"^.*\/news\/[0-9a-z-]{12,}\/"
78,https://www.dailymail.co.uk/news/article-8640147/Crooked-incompetent-Trump-lays-horrible-governor-Andrew-Cuomo-Dem-convention.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
79,https://www.dailymail.co.uk/news/article-8640147/Crooked-incompetent-Trump-lays-horrible-governor-Andrew-Cuomo-Dem-convention.html#video,"^.*\/news\/[0-9a-z-]{12,}\/"
18,https://www.dailymail.co.uk/news/article-8640161/NBCUniversal-ousts-Vice-Chairman-Ron-Meyer-75-reveals-affair.html,"^.*\/news\/[0-9a-z-]{12,}\/"
19,https://www.dailymail.co.uk/news/article-8640161/NBCUniversal-ousts-Vice-Chairman-Ron-Meyer-75-reveals-affair.html#comments,"^.*\/news\/[0-9a-z-]{12,}\/"
